clothing_id,age_group,rating,recommended_ind,positive_feedback_count,division_name,category,review_date
1104,35 to 54,5,1,0,General,Dresses,29/06/2017
1081,55 to 64,5,1,10,General,Dresses,27/06/2017
833,35 to 54,4,1,0,General,Tops,19/08/2017
850,35 to 54,5,1,1,General Petite,Tops,31/05/2017
1078,35 to 54,5,1,2,General,Dresses,29/03/2017
850,25 to 34,3,0,0,General Petite,Tops,31/03/2017
1078,35 to 54,2,0,1,General,Dresses,28/03/2017
850,25 to 34,3,1,15,General Petite,Tops,22/03/2017
850,35 to 54,4,1,2,General Petite,Tops,24/03/2017
1078,35 to 54,5,1,0,General,Dresses,26/03/2017
948,35 to 54,2,1,0,General Petite,Tops,30/03/2017
850,55 to 64,5,1,0,General Petite,Tops,24/04/2018
833,55 to 64,4,1,0,General,Tops,24/04/2018
1078,35 to 54,3,1,11,General,Dresses,28/09/2017
850,55 to 64,5,1,7,General Petite,Tops,27/05/2018
1078,65+,4,1,0,General,Dresses,10/10/17
1078,35 to 54,5,1,8,General,Dresses,30/08/2017
850,25 to 34,5,1,4,General Petite,Tops,18/09/2017
948,55 to 64,2,0,2,General Petite,Tops,1/8/17
1078,35 to 54,5,1,3,General,Dresses,1/8/17
850,35 to 54,3,1,7,General Petite,Tops,26/07/2017
1081,35 to 54,5,1,3,General Petite,Dresses,1/6/17
833,55 to 64,5,1,3,General,Tops,1/6/17
1081,35 to 54,5,1,1,General Petite,Dresses,9/5/17
850,35 to 54,4,1,29,General Petite,Tops,18/05/2017
850,35 to 54,2,0,0,General Petite,Tops,27/05/2018
850,35 to 54,5,1,0,General Petite,Tops,26/05/2018
984,35 to 54,5,1,0,General,Jackets,26/05/2018
850,35 to 54,4,1,0,General Petite,Tops,10/10/17
1104,35 to 54,5,1,4,General,Dresses,12/9/17
1104,35 to 54,1,0,0,General,Dresses,6/9/17
1104,25 to 34,5,1,4,General,Dresses,18/09/2017
1078,25 to 34,5,1,0,General,Dresses,30/08/2017
850,25 to 34,5,1,1,General Petite,Tops,23/08/2017
850,25 to 34,5,1,0,General Petite,Tops,31/07/2017
984,25 to 34,3,1,0,General,Jackets,1/8/17
1078,35 to 54,5,1,1,General,Dresses,26/07/2017
984,55 to 64,5,1,0,General,Jackets,27/05/2015
850,35 to 54,5,1,1,General,Tops,10/10/17
833,55 to 64,3,1,0,General,Tops,12/9/17
1078,65+,3,1,1,General,Dresses,6/9/17
850,35 to 54,5,1,0,General,Tops,30/08/2017
1081,35 to 54,4,1,0,General Petite,Dresses,18/09/2017
984,35 to 54,5,1,0,General,Jackets,23/08/2017
850,35 to 54,5,1,1,General,Tops,31/07/2017
850,25 to 34,4,1,0,General,Tops,1/8/17
1104,25 to 34,5,1,0,General,Dresses,26/07/2017
1078,65+,5,1,0,General,Dresses,29/06/2017
984,35 to 54,5,1,0,General,Jackets,1/6/17
984,55 to 64,5,1,0,General,Jackets,1/6/17
1078,35 to 54,4,1,2,General,Dresses,9/5/17
1104,35 to 54,5,1,0,General,Dresses,1/5/17
984,55 to 64,5,1,6,General,Jackets,30/03/2017
1078,35 to 54,5,1,2,General,Dresses,15/03/2017
984,55 to 64,5,1,32,General,Jackets,10/3/17
833,35 to 54,3,0,0,General,Tops,4/3/17
850,35 to 54,5,1,0,General,Tops,8/7/15
1078,35 to 54,3,0,2,General,Dresses,26/03/2015
1078,35 to 54,2,1,0,General,Dresses,26/05/2018
984,35 to 54,5,1,0,General,Jackets,27/05/2015
850,55 to 64,4,1,0,General,Tops,22/04/2015
1078,35 to 54,5,1,0,General,Dresses,5/3/18
984,35 to 54,5,1,0,General,Jackets,24/09/2017
831,35 to 54,4,1,0,General,Tops,29/08/2017
1086,25 to 34,4,1,0,General,Dresses,22/08/2017
1044,35 to 54,5,1,0,General Petite,Bottoms,19/08/2017
820,25 to 34,4,1,0,General,Tops,24/08/2017
1094,35 to 54,5,1,2,General,Dresses,28/08/2017
1094,25 to 34,5,1,0,General,Dresses,1/6/18
995,35 to 54,5,1,0,General,Bottoms,24/08/2017
1094,35 to 54,4,1,1,General,Dresses,28/08/2017
1060,35 to 54,5,1,0,General,Bottoms,22/08/2017
833,35 to 54,1,0,12,General,Tops,31/05/2017
1037,35 to 54,4,1,0,General Petite,Bottoms,1/6/17
875,25 to 34,5,1,2,General,Tops,4/12/17
875,25 to 34,4,1,3,General,Tops,27/01/2018
820,35 to 54,5,1,3,General,Tops,4/5/18
1037,35 to 54,4,1,4,General Petite,Bottoms,7/5/18
820,35 to 54,4,1,0,General,Tops,20/03/2018
1037,35 to 54,5,1,0,General,Bottoms,1/6/18
820,18 to 24,5,1,0,General,Tops,10/10/17
833,65+,1,0,0,General,Tops,28/08/2017
1094,55 to 64,5,1,30,General,Dresses,12/8/17
833,35 to 54,5,1,1,General,Tops,31/07/2017
995,35 to 54,4,1,0,General,Bottoms,1/8/17
1094,35 to 54,3,0,3,General,Dresses,26/07/2017
875,25 to 34,2,0,2,General,Tops,31/05/2017
1037,35 to 54,3,0,0,General,Bottoms,1/6/17
875,25 to 34,2,0,3,General,Tops,9/5/17
833,35 to 54,3,0,1,General,Tops,1/5/17
1060,35 to 54,3,0,0,General,Bottoms,18/05/2017
1094,35 to 54,4,1,2,General,Dresses,4/4/17
835,65+,5,1,2,General,Tops,30/03/2017
1094,25 to 34,4,1,0,General,Dresses,10/3/17
1094,35 to 54,4,1,0,General,Dresses,4/3/17
875,35 to 54,2,0,1,General,Tops,2/3/17
823,35 to 54,5,1,1,General,Tops,29/08/2017
835,35 to 54,5,1,1,General,Tops,22/08/2017
833,25 to 34,4,1,1,General,Tops,19/08/2017
833,25 to 34,5,1,2,General,Tops,10/10/17
820,35 to 54,5,1,0,General,Tops,28/08/2017
835,35 to 54,5,1,0,General,Tops,12/8/17
1060,25 to 34,5,1,0,General,Bottoms,31/07/2017
1037,35 to 54,3,1,0,General,Bottoms,1/8/17
820,18 to 24,4,1,0,General,Tops,26/07/2017
1079,25 to 34,3,0,5,General,Dresses,31/05/2017
1060,35 to 54,4,1,1,General,Bottoms,1/6/17
875,65+,5,1,2,General,Tops,9/5/17
835,55 to 64,5,1,1,General,Tops,1/5/17
1078,35 to 54,5,1,0,General Petite,Dresses,18/05/2017
1037,35 to 54,1,0,1,General,Bottoms,4/4/17
820,35 to 54,5,1,0,General,Tops,30/03/2017
1072,55 to 64,5,1,0,General,Dresses,10/3/17
1094,55 to 64,3,1,1,General,Dresses,4/3/17
833,35 to 54,4,1,11,General,Tops,2/3/17
1037,18 to 24,4,1,1,General,Bottoms,2/6/18
1094,35 to 54,3,0,4,General,Dresses,9/1/18
995,25 to 34,2,0,1,General,Bottoms,8/12/17
252,35 to 54,4,1,0,Initmates,Intimate,7/12/17
634,25 to 34,4,1,2,General Petite,Intimate,25/01/2018
985,18 to 24,5,1,1,General,Jackets,12/1/18
1059,35 to 54,5,1,0,General,Bottoms,5/12/17
985,65+,5,1,0,General,Jackets,26/08/2017
1059,35 to 54,5,1,6,General,Bottoms,24/10/2017
634,35 to 54,4,1,0,General Petite,Intimate,8/9/17
1059,25 to 34,5,1,3,General,Bottoms,10/10/17
252,35 to 54,4,1,0,Initmates,Intimate,28/05/2018
634,25 to 34,5,1,1,General Petite,Intimate,24/05/2018
252,35 to 54,5,1,0,Initmates,Intimate,9/3/18
117,65+,3,1,0,Initmates,Intimate,27/05/2018
117,55 to 64,5,1,0,Initmates,Intimate,24/09/2017
634,65+,4,1,12,General Petite,Intimate,29/08/2017
252,25 to 34,5,1,0,Initmates,Intimate,21/07/2017
252,35 to 54,5,1,4,Initmates,Intimate,7/9/17
634,35 to 54,4,1,0,General Petite,Intimate,14/08/2017
1059,65+,5,1,6,General,Bottoms,26/05/2018
838,35 to 54,4,1,0,General,Tops,10/10/17
252,35 to 54,5,1,3,Initmates,Intimate,6/9/17
838,35 to 54,5,1,2,General,Tops,30/08/2017
838,35 to 54,1,0,3,General,Tops,18/09/2017
634,35 to 54,5,1,11,General Petite,Intimate,24/10/2017
1059,35 to 54,3,0,1,General,Bottoms,15/09/2017
634,35 to 54,4,1,0,General Petite,Intimate,26/04/2018
1008,35 to 54,5,1,4,General,Bottoms,9/3/18
838,55 to 64,5,1,0,General,Tops,9/1/18
620,35 to 54,4,1,2,General,Bottoms,4/12/17
634,35 to 54,5,1,1,General Petite,Intimate,18/11/2017
1059,65+,5,1,0,General,Bottoms,24/09/2017
1059,35 to 54,4,1,7,General,Bottoms,29/08/2017
1059,35 to 54,5,1,0,General,Bottoms,19/08/2017
634,35 to 54,4,1,2,General Petite,Intimate,28/10/2017
1059,35 to 54,2,0,8,General,Bottoms,30/10/2017
634,35 to 54,4,1,1,General Petite,Intimate,9/11/17
1059,35 to 54,1,0,0,General,Bottoms,24/10/2017
985,25 to 34,4,1,1,General,Jackets,16/11/2017
252,35 to 54,5,1,0,Initmates,Intimate,4/12/17
1059,35 to 54,5,1,0,General,Bottoms,18/11/2017
1059,35 to 54,5,1,1,General,Bottoms,5/2/18
252,65+,5,1,11,Initmates,Intimate,21/01/2018
1059,35 to 54,5,1,8,General,Bottoms,26/04/2018
1059,35 to 54,2,0,0,General,Bottoms,6/9/17
252,25 to 34,5,1,0,Initmates,Intimate,30/08/2017
1008,35 to 54,5,1,1,General,Bottoms,18/09/2017
943,35 to 54,5,1,0,General,Tops,21/01/2018
634,65+,2,0,55,General Petite,Intimate,30/10/2017
1008,18 to 24,5,1,1,General,Bottoms,31/07/2017
252,65+,5,1,3,Initmates,Intimate,1/8/17
838,35 to 54,5,1,10,General,Tops,26/07/2017
1059,65+,5,1,4,General,Bottoms,26/05/2018
1059,35 to 54,5,1,0,General,Bottoms,7/12/17
620,35 to 54,5,1,1,General,Bottoms,23/07/2017
1059,55 to 64,5,1,6,General,Bottoms,1/6/17
117,35 to 54,5,1,1,Initmates,Intimate,1/6/17
252,25 to 34,5,1,1,Initmates,Intimate,1/5/17
252,35 to 54,4,1,0,Initmates,Intimate,9/5/17
634,35 to 54,4,1,2,General Petite,Intimate,18/05/2017
838,25 to 34,2,0,7,General,Tops,21/01/2018
1008,25 to 34,3,0,0,General,Bottoms,17/09/2017
1059,35 to 54,4,1,0,General,Bottoms,30/03/2017
838,25 to 34,5,1,1,General,Tops,15/03/2017
634,35 to 54,5,1,0,General Petite,Intimate,10/3/17
1059,25 to 34,5,1,0,General,Bottoms,4/3/17
1059,25 to 34,2,0,17,General,Bottoms,30/08/2017
1059,55 to 64,3,0,0,General,Bottoms,1/8/17
1059,35 to 54,5,1,1,General,Bottoms,1/8/17
1008,55 to 64,5,1,1,General,Bottoms,26/07/2017
117,25 to 34,4,1,0,Initmates,Intimate,17/11/2017
886,35 to 54,4,1,1,General,Tops,26/05/2018
1087,55 to 64,4,1,1,General,Dresses,26/05/2018
873,55 to 64,5,1,1,General,Tops,4/4/17
1087,18 to 24,5,1,0,General,Dresses,30/03/2017
886,35 to 54,4,1,0,General,Tops,15/03/2017
745,65+,5,1,0,Initmates,Intimate,4/3/17
886,55 to 64,5,1,0,General,Tops,3/3/17
937,35 to 54,3,0,1,General,Tops,10/3/17
1087,35 to 54,5,1,84,General,Dresses,10/10/17
937,35 to 54,5,1,0,General,Tops,6/9/17
937,25 to 34,5,1,0,General,Tops,18/09/2017
1059,35 to 54,5,1,2,General,Bottoms,23/08/2017
1110,18 to 24,1,0,2,General Petite,Dresses,30/08/2017
1059,35 to 54,5,1,1,General,Bottoms,12/8/17
1110,18 to 24,4,1,0,General Petite,Dresses,31/07/2017
873,35 to 54,3,0,1,General,Tops,1/8/17
886,35 to 54,5,1,0,General,Tops,26/07/2017
1087,35 to 54,5,1,12,General,Dresses,1/6/17
937,25 to 34,5,1,1,General,Tops,1/6/17
1110,35 to 54,2,0,11,General,Dresses,9/5/17
886,35 to 54,5,1,9,General,Tops,1/5/17
937,55 to 64,3,1,14,General,Tops,12/12/17
886,35 to 54,4,1,0,General,Tops,28/09/2017
1137,35 to 54,5,1,7,General,Trend,23/07/2017
1165,25 to 34,3,0,0,Initmates,Intimate,5/3/18
937,25 to 34,5,1,0,General,Tops,10/10/17
1110,35 to 54,2,0,27,General,Dresses,30/08/2017
1087,25 to 34,5,1,0,General,Dresses,12/9/17
1059,35 to 54,5,1,14,General,Bottoms,6/9/17
1137,65+,5,1,1,General,Trend,18/09/2017
745,25 to 34,5,1,2,Initmates,Intimate,23/08/2017
937,65+,4,1,1,General,Tops,31/07/2017
1110,35 to 54,4,1,2,General,Dresses,1/8/17
1110,35 to 54,4,1,0,General,Dresses,26/07/2017
886,35 to 54,5,1,0,General Petite,Tops,18/11/2017
937,35 to 54,5,1,1,General,Tops,25/10/2017
886,35 to 54,5,1,0,General Petite,Tops,17/10/2017
937,35 to 54,5,1,8,General,Tops,22/09/2017
937,35 to 54,5,1,0,General,Tops,20/09/2017
873,35 to 54,5,1,1,General,Tops,24/09/2017
937,35 to 54,5,1,0,General,Tops,22/08/2017
886,35 to 54,5,1,2,General Petite,Tops,10/10/17
873,25 to 34,5,1,0,General,Tops,12/9/17
886,35 to 54,5,1,43,General Petite,Tops,6/9/17
245,25 to 34,5,1,1,Initmates,Intimate,18/09/2017
886,35 to 54,5,1,1,General Petite,Tops,30/08/2017
886,35 to 54,4,1,0,General Petite,Tops,31/07/2017
1087,35 to 54,4,1,0,General,Dresses,1/8/17
937,35 to 54,5,1,0,General,Tops,26/07/2017
1087,55 to 64,3,0,2,General,Dresses,4/12/17
1087,35 to 54,5,1,0,General,Dresses,3/6/18
886,25 to 34,4,1,0,General Petite,Tops,9/12/17
1110,35 to 54,5,1,0,General Petite,Dresses,25/01/2018
886,35 to 54,5,1,5,General Petite,Tops,9/12/17
1110,35 to 54,4,1,0,General Petite,Dresses,13/01/2018
1165,25 to 34,3,0,11,Initmates,Intimate,26/05/2018
937,25 to 34,5,1,4,General,Tops,10/10/17
886,25 to 34,5,1,0,General Petite,Tops,18/09/2017
1137,65+,3,1,0,General,Trend,30/08/2017
1087,25 to 34,5,1,15,General,Dresses,1/8/17
937,35 to 54,5,1,1,General,Tops,1/8/17
886,35 to 54,4,1,7,General Petite,Tops,26/07/2017
886,35 to 54,4,1,0,General Petite,Tops,1/6/17
1087,35 to 54,4,1,1,General,Dresses,1/6/17
937,35 to 54,3,0,2,General,Tops,1/5/17
937,35 to 54,1,0,0,General,Tops,9/5/17
886,35 to 54,4,1,0,General Petite,Tops,18/05/2017
1137,35 to 54,5,1,1,General,Trend,30/03/2017
886,35 to 54,3,1,1,General Petite,Tops,15/03/2017
886,25 to 34,5,1,5,General Petite,Tops,10/3/17
937,55 to 64,5,1,14,General,Tops,4/3/17
937,18 to 24,5,1,0,General,Tops,1/6/18
1087,55 to 64,5,1,0,General,Dresses,5/5/16
1087,55 to 64,4,1,0,General,Dresses,6/12/17
1087,55 to 64,3,0,0,General,Dresses,4/5/18
1087,35 to 54,2,0,2,General,Dresses,4/12/17
886,25 to 34,5,1,0,General Petite,Tops,9/1/18
886,35 to 54,5,1,0,General Petite,Tops,22/08/2017
937,25 to 34,3,1,0,General,Tops,6/12/17
245,25 to 34,5,1,4,Initmates,Intimate,19/08/2017
937,35 to 54,5,1,0,General,Tops,24/09/2017
886,35 to 54,5,1,21,General Petite,Tops,29/08/2017
937,35 to 54,3,0,1,General,Tops,18/11/2017
937,35 to 54,3,0,0,General,Tops,1/6/18
1087,25 to 34,4,1,42,General,Dresses,19/08/2017
745,35 to 54,5,1,1,Initmates,Intimate,28/08/2017
745,35 to 54,4,1,1,Initmates,Intimate,1/8/17
1087,35 to 54,3,0,2,General,Dresses,26/07/2017
937,35 to 54,2,0,4,General,Tops,29/06/2017
937,25 to 34,1,0,0,General,Tops,29/06/2017
1110,18 to 24,4,1,1,General Petite,Dresses,31/05/2017
1087,35 to 54,4,1,0,General,Dresses,31/05/2017
745,25 to 34,5,1,0,Initmates,Intimate,19/06/2018
1087,35 to 54,2,0,2,General,Dresses,4/5/18
1110,35 to 54,5,1,29,General Petite,Dresses,1/6/18
1110,35 to 54,2,0,0,General Petite,Dresses,10/10/17
873,35 to 54,5,1,1,General,Tops,12/8/17
895,35 to 54,5,1,3,General,Tops,15/06/2018
895,25 to 34,5,1,1,General,Tops,18/06/2018
895,55 to 64,5,1,1,General,Tops,21/06/2018
1072,55 to 64,2,0,0,General,Dresses,18/06/2018
895,18 to 24,5,1,0,General,Tops,21/06/2018
945,35 to 54,1,0,12,General,Tops,15/06/2018
895,35 to 54,3,0,0,General,Tops,9/1/18
850,35 to 54,4,1,0,General,Tops,6/12/17
945,25 to 34,5,1,0,General,Tops,4/12/17
895,55 to 64,4,1,1,General,Tops,18/11/2017
805,35 to 54,3,0,2,Initmates,Intimate,24/09/2017
850,35 to 54,5,1,1,General,Tops,29/08/2017
850,35 to 54,4,1,0,General,Tops,22/08/2017
895,55 to 64,3,1,1,General,Tops,19/08/2017
1072,35 to 54,5,1,3,General,Dresses,10/3/15
805,65+,4,1,3,Initmates,Intimate,17/09/2017
945,35 to 54,1,0,8,General,Tops,26/05/2018
833,35 to 54,3,0,12,General Petite,Tops,10/1/18
833,35 to 54,5,1,3,General Petite,Tops,30/10/2017
833,35 to 54,5,1,0,General Petite,Tops,28/10/2017
850,35 to 54,5,1,0,General,Tops,11/11/17
833,35 to 54,4,1,0,General Petite,Tops,25/10/2017
1072,65+,5,1,3,General,Dresses,21/10/2017
895,55 to 64,4,1,0,General,Tops,10/10/17
850,25 to 34,5,1,0,General,Tops,12/9/17
833,55 to 64,5,1,2,General Petite,Tops,6/9/17
895,35 to 54,5,1,0,General,Tops,30/08/2017
895,55 to 64,5,1,1,General,Tops,18/09/2017
833,35 to 54,4,1,0,General Petite,Tops,23/08/2017
895,35 to 54,2,0,0,General,Tops,31/07/2017
886,18 to 24,2,0,14,General Petite,Tops,1/8/17
886,35 to 54,3,1,0,General Petite,Tops,26/07/2017
886,25 to 34,5,1,0,General Petite,Tops,1/6/17
886,55 to 64,5,1,0,General Petite,Tops,1/6/17
1078,55 to 64,5,1,7,General Petite,Dresses,9/5/17
1089,25 to 34,5,1,0,General Petite,Dresses,1/5/17
895,35 to 54,3,0,2,General,Tops,30/03/2017
886,25 to 34,2,0,0,General Petite,Tops,15/03/2017
895,35 to 54,3,0,0,General,Tops,10/3/17
1105,35 to 54,4,1,0,General,Dresses,4/3/17
886,25 to 34,4,1,0,General Petite,Tops,1/12/15
886,35 to 54,2,0,0,General Petite,Tops,22/01/2018
886,55 to 64,3,1,1,General Petite,Tops,12/9/17
969,25 to 34,5,1,0,General,Jackets,6/9/17
886,55 to 64,4,1,2,General Petite,Tops,30/08/2017
1078,35 to 54,5,1,2,General Petite,Dresses,1/5/17
1060,35 to 54,4,1,7,General Petite,Bottoms,15/03/2017
886,25 to 34,5,1,24,General Petite,Tops,30/11/2015
886,35 to 54,2,0,15,General Petite,Tops,10/10/17
895,35 to 54,3,0,0,General,Tops,18/09/2017
895,65+,4,1,0,General,Tops,23/08/2017
886,35 to 54,3,0,0,General Petite,Tops,7/7/17
895,25 to 34,2,1,0,General,Tops,4/3/17
895,55 to 64,2,0,2,General,Tops,1/6/17
1089,25 to 34,3,1,2,General Petite,Dresses,1/6/17
886,35 to 54,5,1,37,General Petite,Tops,26/05/2018
895,25 to 34,4,1,0,General,Tops,31/07/2017
868,35 to 54,4,1,0,General,Tops,1/8/17
895,35 to 54,2,0,1,General,Tops,29/06/2017
886,55 to 64,2,0,0,General Petite,Tops,9/5/17
886,25 to 34,4,0,6,General Petite,Tops,30/03/2017
886,55 to 64,2,0,0,General Petite,Tops,10/3/17
1089,35 to 54,5,1,6,General Petite,Dresses,12/9/17
1078,35 to 54,5,1,0,General Petite,Dresses,6/9/17
895,35 to 54,4,1,0,General,Tops,30/08/2017
975,25 to 34,3,0,0,General,Jackets,1/5/17
975,65+,5,1,2,General,Jackets,23/08/2017
886,35 to 54,4,1,0,General Petite,Tops,26/07/2017
548,35 to 54,5,1,0,General,Trend,10/10/17
1078,65+,5,1,5,General Petite,Dresses,18/09/2017
1060,35 to 54,1,0,7,General Petite,Bottoms,9/5/17
886,35 to 54,4,1,0,General Petite,Tops,1/6/17
886,35 to 54,5,1,0,General Petite,Tops,1/6/17
886,18 to 24,5,1,0,General Petite,Tops,14/12/2017
886,35 to 54,5,1,0,General Petite,Tops,26/05/2018
1078,35 to 54,5,1,5,General,Dresses,25/01/2018
1078,55 to 64,5,1,6,General,Dresses,27/01/2018
1078,35 to 54,5,1,1,General,Dresses,9/1/18
895,25 to 34,5,1,0,General,Tops,6/12/17
886,35 to 54,4,1,1,General Petite,Tops,6/12/17
594,35 to 54,5,1,1,Initmates,Intimate,4/12/17
895,25 to 34,3,0,1,General Petite,Tops,28/09/2017
886,25 to 34,5,1,1,General Petite,Tops,10/10/17
886,25 to 34,5,1,0,General Petite,Tops,12/9/17
1089,25 to 34,5,1,2,General Petite,Dresses,18/09/2017
975,35 to 54,3,1,13,General,Jackets,8/9/17
886,25 to 34,5,1,0,General Petite,Tops,30/08/2017
1078,35 to 54,4,1,0,General,Dresses,31/07/2017
895,25 to 34,5,1,0,General Petite,Tops,1/8/17
1060,35 to 54,2,0,17,General Petite,Bottoms,26/07/2017
895,55 to 64,5,1,1,General Petite,Tops,25/11/2015
975,55 to 64,4,1,3,General,Jackets,15/08/2017
886,35 to 54,5,1,6,General Petite,Tops,23/07/2017
975,35 to 54,5,1,3,General,Jackets,24/09/2017
815,65+,4,1,2,General Petite,Tops,29/08/2017
1026,35 to 54,5,1,1,General Petite,Bottoms,8/9/17
823,35 to 54,2,0,11,General Petite,Tops,26/07/2017
1055,25 to 34,2,0,0,General Petite,Bottoms,22/08/2017
1081,35 to 54,3,1,9,General,Dresses,19/08/2017
2,25 to 34,4,1,0,General,Tops,12/11/17
1081,35 to 54,5,1,0,General,Dresses,1/6/18
936,35 to 54,5,1,9,General Petite,Tops,16/04/2018
1026,65+,5,1,1,General Petite,Bottoms,27/05/2018
1081,35 to 54,2,0,4,General,Dresses,6/12/17
299,35 to 54,5,1,3,General,Bottoms,24/04/2015
1055,35 to 54,4,1,4,General Petite,Bottoms,27/05/2018
1055,35 to 54,2,0,11,General Petite,Bottoms,30/08/2017
1026,35 to 54,5,1,0,General Petite,Bottoms,1/8/17
1010,55 to 64,4,1,1,General Petite,Bottoms,1/8/17
1086,35 to 54,4,0,3,General,Dresses,26/07/2017
1055,55 to 64,2,0,0,General Petite,Bottoms,1/6/17
1026,25 to 34,5,1,0,General Petite,Bottoms,1/6/17
1081,35 to 54,1,0,4,General,Dresses,1/5/17
754,35 to 54,5,1,0,Initmates,Intimate,30/03/2017
815,25 to 34,5,1,3,General Petite,Tops,23/07/2017
1164,25 to 34,5,1,0,Initmates,Intimate,10/10/17
860,25 to 34,5,1,0,General Petite,Tops,9/11/17
952,35 to 54,5,1,0,General Petite,Tops,21/10/2017
952,55 to 64,3,1,2,General Petite,Tops,17/09/2017
861,35 to 54,5,1,0,General,Tops,18/09/2017
1008,65+,4,1,0,General Petite,Bottoms,9/5/17
952,35 to 54,4,1,7,General Petite,Tops,18/05/2017
1066,35 to 54,4,0,2,General,Bottoms,15/03/2017
1008,35 to 54,5,1,11,General Petite,Bottoms,10/3/17
1025,25 to 34,1,0,1,General,Bottoms,4/3/17
832,35 to 54,3,0,3,General,Tops,30/11/2015
861,35 to 54,3,0,0,General,Tops,18/11/2017
1066,35 to 54,3,1,1,General,Bottoms,1/6/18
1008,25 to 34,5,1,0,General Petite,Bottoms,29/08/2017
1015,35 to 54,5,1,0,General,Bottoms,19/08/2017
1008,35 to 54,5,1,2,General Petite,Bottoms,10/1/18
862,35 to 54,5,1,0,General,Tops,8/12/17
1008,35 to 54,4,1,2,General Petite,Bottoms,8/12/17
952,55 to 64,5,1,3,General Petite,Tops,12/1/18
1025,65+,5,1,0,General,Bottoms,24/09/2017
1111,35 to 54,5,1,3,General Petite,Dresses,10/10/17
1066,18 to 24,5,1,0,General,Bottoms,30/08/2017
80,35 to 54,2,0,0,Initmates,Intimate,18/09/2017
1008,65+,3,0,1,General Petite,Bottoms,1/8/17
861,65+,5,1,1,General,Tops,1/8/17
862,35 to 54,5,1,3,General,Tops,26/07/2017
1066,35 to 54,5,1,1,General,Bottoms,31/05/2017
1008,35 to 54,5,1,1,General Petite,Bottoms,1/5/17
1066,35 to 54,4,1,0,General,Bottoms,9/5/17
1066,35 to 54,5,1,0,General,Bottoms,18/05/2017
1008,35 to 54,5,1,10,General Petite,Bottoms,4/4/17
861,35 to 54,5,1,8,General,Tops,30/03/2017
1028,35 to 54,5,1,12,General Petite,Bottoms,15/03/2017
1080,55 to 64,5,1,0,General Petite,Dresses,10/3/17
1008,35 to 54,5,1,0,General Petite,Bottoms,4/3/17
1008,35 to 54,3,0,0,General Petite,Bottoms,3/3/17
952,65+,5,1,1,General Petite,Tops,24/04/2018
952,35 to 54,5,1,0,General Petite,Tops,24/04/2018
1066,55 to 64,4,1,1,General,Bottoms,26/05/2018
862,65+,5,1,0,General,Tops,2/5/18
1015,35 to 54,5,1,1,General,Bottoms,26/04/2018
1066,35 to 54,5,1,12,General,Bottoms,26/05/2018
1066,55 to 64,3,0,0,General,Bottoms,9/3/18
1066,35 to 54,5,1,0,General,Bottoms,2/5/18
1047,35 to 54,5,1,0,General,Bottoms,10/3/17
1094,25 to 34,3,0,0,General,Dresses,5/12/17
936,25 to 34,4,1,0,General,Tops,27/01/2018
1033,18 to 24,5,1,12,General Petite,Bottoms,22/08/2017
936,35 to 54,5,1,0,General,Tops,6/5/18
1094,35 to 54,5,1,6,General,Dresses,8/12/17
1094,35 to 54,2,0,0,General,Dresses,3/6/18
154,35 to 54,4,0,0,Initmates,Intimate,8/12/17
1094,35 to 54,5,1,10,General,Dresses,29/08/2017
1094,35 to 54,3,0,0,General,Dresses,19/08/2017
154,35 to 54,4,1,0,Initmates,Intimate,30/03/2018
1140,25 to 34,5,1,0,General Petite,Trend,18/11/2017
154,35 to 54,2,0,4,Initmates,Intimate,10/10/17
936,35 to 54,4,1,0,General,Tops,18/09/2017
1094,35 to 54,4,1,0,General,Dresses,23/08/2017
158,25 to 34,5,1,1,Initmates,Intimate,28/08/2017
1033,35 to 54,4,1,2,General Petite,Bottoms,12/8/17
154,25 to 34,4,1,1,Initmates,Intimate,1/8/17
1094,35 to 54,5,1,0,General,Dresses,26/07/2017
936,25 to 34,3,0,1,General,Tops,29/06/2017
1094,35 to 54,5,1,0,General,Dresses,1/6/17
936,25 to 34,5,1,11,General,Tops,1/6/17
936,65+,5,1,0,General,Tops,9/5/17
1154,35 to 54,5,1,0,Initmates,Intimate,1/5/17
1022,35 to 54,4,1,1,General,Bottoms,18/05/2017
949,25 to 34,5,1,0,General,Tops,4/4/17
154,35 to 54,4,1,0,Initmates,Intimate,30/03/2017
1033,35 to 54,2,0,0,General Petite,Bottoms,15/03/2017
154,35 to 54,4,1,0,Initmates,Intimate,4/3/17
1140,35 to 54,3,0,3,General Petite,Trend,6/12/17
936,55 to 64,5,1,5,General,Tops,15/08/2017
1047,35 to 54,3,0,0,General,Bottoms,9/1/18
936,25 to 34,5,1,0,General,Tops,10/10/17
868,55 to 64,5,1,2,General,Tops,12/9/17
1094,35 to 54,5,1,0,General,Dresses,18/09/2017
936,55 to 64,5,1,0,General,Tops,31/08/2017
